,projectname,classification,commenttext,label,code,yes_vote,no_vote
5882,argouml,WITHOUT_CLASSIFICATION,// Empty constructor,no,undetermined,0,9
5883,argouml,WITHOUT_CLASSIFICATION,"// Store in the user configuration, and // let gef know also.",no,undetermined,0,9
5884,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */",no,undetermined,0,9
5885,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(
     *      java.lang.Object, org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
5886,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,9
5887,argouml,DESIGN,"/**
 * This class represents a Pool of Swimlanes for Activity diagrams. This is
 * exists only to act as the GEF style encloser. Other nodes in the same
 * must be placed entirely within or outside the boundaries of this Fig
 * but cannot intersect with the boundary. <p>
 * TODO: There is no actual model element being represented here so we are
 * inheriting a lot of behaviour from FigNodeModelElement that we don't want.
 * We require to split FigNodeModelElement to separate the code that requires
 * a model element owner. See issue ... <p>
 * Remark mvw: Why not give it an owner instead? The ActivityGraph 
 * is the obvious candidate, or maybe the top state.
 *
 * @author mkl
 */",yes,undetermined,7,2
5888,argouml,WITHOUT_CLASSIFICATION,// if this composite state is not attached to a statemachine // it is not the toplevel composite state.,no,undetermined,0,9
5889,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractTestActionAddDiagram#getAction()
     */",no,undetermined,0,9
5890,argouml,IMPLEMENTATION,"/**
          * TODO: minimum height should not be calculated every time, but only 
          * when an FigMessage has been added or removed.
          * Currently doing that doesn't work because of an unknown problem. 
          * How to test: create only two CRs and a create message between them. 
          * Then move the create message to the bottom!
          * Until that is fixed the workaround is to call updateMinimumHeight()
          * every time the minimum size is needed
          */",yes,undetermined,8,1
5891,argouml,WITHOUT_CLASSIFICATION,// ignored - we just skipped inserting it in our document,no,undetermined,0,9
5892,argouml,IMPLEMENTATION,// not needed,yes,undetermined,2,7
5893,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see java.awt.event.ActionListener#actionPerformed(
         *         java.awt.event.ActionEvent)
         */",no,undetermined,0,9
5894,argouml,IMPLEMENTATION,// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,yes,undetermined,9,0
5895,argouml,WITHOUT_CLASSIFICATION,//this enables direct text editing for sub figs of a //FigGroup object:,no,undetermined,0,9
5896,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see javax.swing.event.TreeExpansionListener#treeExpanded(
         * javax.swing.event.TreeExpansionEvent) Updates the selection state.
         */",no,undetermined,0,9
5897,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getStateMachinesHelper()
     */",no,undetermined,0,9
5898,argouml,WITHOUT_CLASSIFICATION,// The keyword fig does not exist yet. // Let's create one:,no,undetermined,0,9
5899,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.PropPanel#shouldBeEnabled(java.lang.Object)
     */",no,undetermined,0,9
5900,argouml,IMPLEMENTATION,// TODO: gone in UML 2.1,yes,undetermined,7,2
5901,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#connect(java.lang.Object,
     *      java.lang.Object, java.lang.Class)
     */",no,undetermined,0,9
5902,argouml,WITHOUT_CLASSIFICATION,// Visibility ...,no,undetermined,1,8
5903,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getCoreHelper()
     */",no,undetermined,0,9
5904,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.application.events.ArgoNotationEventListener#notationAdded(org.argouml.application.events.ArgoNotationEvent)
     */",no,undetermined,0,9
5905,argouml,IMPLEMENTATION,"/**
     * The drag gesture listener is notified of drag gestures by a recognizer.
     * The typical response is to initiate a drag by invoking
     * DragSource.startDrag().
     * <p>
     *
     * TODO: find a way to show a different image when multiple elements are
     * dragged.
     *
     * @param dragGestureEvent
     *            the DragGestureEvent describing the gesture that has just
     *            occurred
     * @see java.awt.dnd.DragGestureListener#dragGestureRecognized(java.awt.dnd.DragGestureEvent)
     */",yes,undetermined,8,1
5906,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
5907,argouml,WITHOUT_CLASSIFICATION,// The vertex was dropped onto the diagram. // Get the region as the first Region in the StateMachine. // If there is no region in the StateMachine then create one.,no,undetermined,0,9
5908,argouml,WITHOUT_CLASSIFICATION,//_x = x; _y = y; _w = w; _h = h;,no,undetermined,0,9
5909,argouml,WITHOUT_CLASSIFICATION,// TODO: constraints // TODO: required tags,no,undetermined,8,1
5910,argouml,WITHOUT_CLASSIFICATION,// profile section: dealing with profiles in different states,no,undetermined,0,9
5911,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see GUISettingsTabInterface#getTabPanel()
     */",no,undetermined,0,9
5912,argouml,WITHOUT_CLASSIFICATION,"// same name, different classes, everything ok",no,undetermined,0,9
5913,argouml,IMPLEMENTATION,/* TODO: Why do I need to do this? */,yes,undetermined,7,2
5914,argouml,WITHOUT_CLASSIFICATION,// ... and not incompletely imported,no,undetermined,1,8
5915,argouml,WITHOUT_CLASSIFICATION,// ignored - we only care about open/closing,no,undetermined,0,9
5916,argouml,WITHOUT_CLASSIFICATION,// Create an instance of the SVG Generator,no,undetermined,0,9
5917,argouml,WITHOUT_CLASSIFICATION,"/* Remove the dependent
         * modelelements, such as the statemachine
         * for a statechartdiagram:
         */",no,undetermined,0,9
5918,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.application.api.ProgressMonitor#updateSubTask(java.lang.String)
     */",no,undetermined,0,9
5919,argouml,WITHOUT_CLASSIFICATION,"//getContentPane().add(_menuBar, BorderLayout.NORTH);",no,undetermined,0,9
5920,argouml,DESIGN,// TODO: Doing this violates the minimal cardinality of 1 // if we allow it we at least need a critic to warn about it,yes,undetermined,6,3
5921,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
5922,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
5923,argouml,WITHOUT_CLASSIFICATION,// Delete the model and make sure everything inside goes with it,no,undetermined,0,9
5924,argouml,WITHOUT_CLASSIFICATION,"// Boolean, String, Integer, Long, Float, Double, etc",no,undetermined,1,8
5925,argouml,WITHOUT_CLASSIFICATION,"// in UML2, some elements are not to be shown",no,undetermined,0,9
5926,argouml,WITHOUT_CLASSIFICATION,// build extend // these parameters seem to be in correct order // add an extend. We do not need an assoc on the extending use case,no,undetermined,0,9
5927,argouml,DESIGN,/* TODO: What if used elsewhere? */,yes,undetermined,9,0
5928,argouml,WITHOUT_CLASSIFICATION,"// This one should work except Java is not registered by default //        assertTrue(settings.setNotationLanguage(""Java"")); //        assertEquals(""Java"", settings.getNotationLanguage());",no,undetermined,2,7
5929,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractActionNavigate#navigateTo(
     *         java.lang.Object)
     */",no,undetermined,0,9
5930,argouml,IMPLEMENTATION,// TODO: We expect an association end here -  // check more carefully? - tfm,yes,undetermined,9,0
5931,argouml,WITHOUT_CLASSIFICATION,// Mutators hold write lock & will deadlock if use is not thread safe,no,undetermined,0,9
5932,argouml,WITHOUT_CLASSIFICATION,// set this to true on to enable debugging figs,no,undetermined,0,9
5933,argouml,WITHOUT_CLASSIFICATION,// construct bases string (comma separated),no,undetermined,0,9
5934,argouml,WITHOUT_CLASSIFICATION,// fix for loading bad projects,no,undetermined,2,7
5935,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#newExpression()
     */",no,undetermined,0,9
5936,argouml,WITHOUT_CLASSIFICATION,// The diagram already exists in this project. Select it // as the current target.,no,undetermined,0,9
5937,argouml,DESIGN,"/**
     * Actually instanciate the NetNode and FigNode objects and
     * set the global next mode to ModePlace
     * TODO: should call super, reduce code volume!
     *
     * @see org.tigris.gef.graph.GraphFactory#makeNode()
     */",yes,undetermined,9,0
5938,argouml,IMPLEMENTATION,// TODO: Add a button to force garbage collection,yes,undetermined,8,1
5939,argouml,WITHOUT_CLASSIFICATION,// parse the text that was edited,no,undetermined,0,9
5940,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
5941,argouml,WITHOUT_CLASSIFICATION,"// if the edge is near the bottom of the classifier roles, // we enlarge all the FigClassifierRoles in the diagram.",no,undetermined,0,9
5942,argouml,WITHOUT_CLASSIFICATION,// ////////////////////////////////////////////////////////////// // event related stuff,no,undetermined,0,9
5943,argouml,WITHOUT_CLASSIFICATION,"// If we still don't have a MofClass, something's wrong",no,undetermined,1,8
5944,argouml,WITHOUT_CLASSIFICATION,//_x = x; _y = y; _w = w; _h = h;,no,undetermined,0,9
5945,argouml,WITHOUT_CLASSIFICATION,// make the projectbrowser,no,undetermined,0,9
5946,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#canAddNode(java.lang.Object)
     */",no,undetermined,0,9
5947,argouml,WITHOUT_CLASSIFICATION,/* TRY THE PREDECESSORS */,no,undetermined,0,9
5948,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.AbstractAction#isEnabled()
     */",no,undetermined,0,9
5949,argouml,DEFECT,// TODO: Why isn't this calculation for location working?,yes,undetermined,8,1
5950,argouml,WITHOUT_CLASSIFICATION,// Ignore if the directory does not exist. // This error will throw when running from the Eclipse setup.,no,undetermined,0,9
5951,argouml,IMPLEMENTATION,// TODO: Is it removed from UML2 ?,yes,undetermined,9,0
5952,argouml,WITHOUT_CLASSIFICATION,// or getDefaultValueFor(prop)?,no,undetermined,0,9
5953,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.FigGroup#hitFig(java.awt.Rectangle)
     */",no,undetermined,0,9
5954,argouml,WITHOUT_CLASSIFICATION,// valid elements for a Profile to contain,no,undetermined,0,9
5955,argouml,WITHOUT_CLASSIFICATION,/* the text was: {frozen = true} */,no,undetermined,0,9
5956,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mouseEntered(java.awt.event.MouseEvent)
     */",no,undetermined,0,9
5957,argouml,WITHOUT_CLASSIFICATION,"/* TODO: We may return something useful when the
         * relocate() has been implemented. */",no,undetermined,9,0
5958,argouml,DEFECT,"// TODO: This appears to expect that the UML 1.3 tag name // will appear as a property name in an event, but with the // UML 1.4 switch to TagDefinitions, this won't work",yes,undetermined,8,1
5959,argouml,WITHOUT_CLASSIFICATION,"//image.setMargin(new Insets(0, 0, 0, 0));",no,undetermined,0,9
5960,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.state.ui.FigState#getInitialY()
     */",no,undetermined,0,9
5961,argouml,DESIGN,"/**
     * Moves some object to trash, i.e. deletes it completely with all
     * dependent structures. <p>
     *
     * Deleting an object involves: <pre>
     * - Removing Target history
     * - Deleting all Fig representations for the object
     * - Deleting the UML element
     * - Deleting all dependent UML modelelements
     * - Deleting CommentEdges (which are not UML elements)
     * - Move to trash for enclosed objects, i.e. graphically drawn on top of
     * - Move to trash subdiagrams for the object
     * - Saveguard that there is always at least 1 diagram left
     * - If the current diagram has been deleted, select a new one to show
     * - Trigger the explorer when a diagram is deleted
     * - Set the needsSave (dirty) flag of the projectmanager
     * </pre>
     *
     * @param obj The object to be deleted
     * @see org.argouml.kernel.ProjectImpl#trashInternal(Object)
     * <p> 
     * TODO: This should just be named delete() or something which better 
     * tells what it does (since there really isn't a trash can).
     */",yes,undetermined,7,2
5962,argouml,WITHOUT_CLASSIFICATION,/* Do nothing by default. */,no,undetermined,0,9
5963,argouml,WITHOUT_CLASSIFICATION,// empty implementation - not used.,no,undetermined,1,8
5964,argouml,WITHOUT_CLASSIFICATION,"/*
     * Add the given edge to the graph, if valid.
     *
     * @see org.tigris.gef.graph.MutableGraphModel#addEdge(java.lang.Object)
     */",no,undetermined,0,9
5965,argouml,DEFECT,"// TODO: We don't really want this to be filled, but if it's not then // the user can't double click in the compartment to add a new literal // Apparently GEF thinks unfilled figs are only selectable by border //        setFilled(false);",yes,undetermined,7,2
5966,argouml,WITHOUT_CLASSIFICATION,/* Heuristic algorithm: do not show stereotypes if there is no name. */,no,undetermined,0,9
5967,argouml,WITHOUT_CLASSIFICATION,// Recurse into ourself for each parent,no,undetermined,0,9
5968,argouml,WITHOUT_CLASSIFICATION,// we have to give a message to user and set the system // to unsaved!,no,undetermined,0,9
5969,argouml,WITHOUT_CLASSIFICATION,"// Do nothing! // The next time we refresh, we will fetch the values again.",no,undetermined,0,9
5970,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.Poster#getClarifier()
     */",no,undetermined,0,9
5971,argouml,WITHOUT_CLASSIFICATION,"/*
	     * @see TargetListener#targetSet(TargetEvent)
	     */",no,undetermined,0,9
5972,argouml,WITHOUT_CLASSIFICATION,//  We also show types of parameters,no,undetermined,0,9
5973,argouml,WITHOUT_CLASSIFICATION,// Give up if we are already on the graph. This is a bit inconistent // with canAddNode above.,no,undetermined,0,9
5974,argouml,WITHOUT_CLASSIFICATION,// Someone took our association away.,no,undetermined,0,9
5975,argouml,WITHOUT_CLASSIFICATION,/* end class ActionPageSetup */,no,undetermined,0,9
5976,argouml,WITHOUT_CLASSIFICATION,// unsnooze and verify its been disabled,no,undetermined,0,9
5977,argouml,WITHOUT_CLASSIFICATION,// test with a class and an inner class,no,undetermined,0,9
5978,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
5979,argouml,DESIGN,"/*
     * TODO: Is this required? Why would the fig already be dashed?
     * 
     * @see org.tigris.gef.presentation.FigEdge#setFig(
     *      org.tigris.gef.presentation.Fig)
     */",yes,undetermined,9,0
5980,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */",no,undetermined,0,9
5981,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,9
5982,argouml,WITHOUT_CLASSIFICATION,// trying to get a built-in standard profile from eclipse UML2,no,undetermined,0,9
5983,argouml,WITHOUT_CLASSIFICATION,"/* Since there are no buttons on this panel, we have to set
         * the size of the buttonpanel, otherwise the 
         * title would not be aligned right. */",no,undetermined,1,8
5984,argouml,WITHOUT_CLASSIFICATION,"// Do nothing! // The next time we refresh, we will fetch the values again.",no,undetermined,0,9
5985,argouml,DESIGN,"/*
         * The UML 2.x package structure is *entirely* different, so we have to
         * remap a bunch of stuff. Names without embedded colons (:) indicate
         * that the entire package is remapped. e.g. Kernel->Core As a matter of
         * fact the only package which did NOT get renamed or moved is UseCases.
         * 
         * TODO: This section is very incomplete. - tfm
         */",yes,undetermined,8,1
5986,argouml,WITHOUT_CLASSIFICATION,"// The next if-clause is important for the Deployment-diagram // it detects if the enclosing fig is a component, in this case // the container will be set for the owning Interface",no,undetermined,0,9
5987,argouml,WITHOUT_CLASSIFICATION,// default angle is 90 deg.,no,undetermined,0,9
5988,argouml,WITHOUT_CLASSIFICATION,// Language has changed,no,undetermined,0,9
5989,argouml,WITHOUT_CLASSIFICATION,// Apparently this object had no setItemUID,no,undetermined,0,9
5990,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,9
5991,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setFillColor(java.awt.Color)
     */",no,undetermined,0,9
5992,argouml,WITHOUT_CLASSIFICATION,//    private JPanel constraintsTab = new JPanel();,no,undetermined,0,9
5993,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
5994,argouml,WITHOUT_CLASSIFICATION,// get the dest of the return message,no,undetermined,0,9
5995,argouml,WITHOUT_CLASSIFICATION,"/*
             * ActionPaste.getInstance().setEnabled( Globals.clipBoard
             * != null && !Globals.clipBoard.isEmpty());
             */",no,undetermined,0,9
5996,argouml,WITHOUT_CLASSIFICATION,// TODO: Do nothing until code is reviewed,no,undetermined,9,0
5997,argouml,WITHOUT_CLASSIFICATION,// Iterate over all the AssociationEnds. We only have a problem if 1) // there is an end connected to an Interface and 2) an end other than // that end is navigable.,no,undetermined,0,9
5998,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.GUISettingsTabInterface#handleSettingsTabRefresh()
     */",no,undetermined,0,9
5999,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.filechooser.FileFilter#getDescription()
     */",no,undetermined,0,9
6000,argouml,WITHOUT_CLASSIFICATION,"/*
     * Called when the user has pressed Cancel. Performs ""Cancel"" in all Tabs.
     */",no,undetermined,0,9
6001,argouml,WITHOUT_CLASSIFICATION,// success,no,undetermined,0,9
6002,argouml,WITHOUT_CLASSIFICATION,// ------------ ItemListener implementation ----------------------,no,undetermined,0,9
6003,argouml,WITHOUT_CLASSIFICATION,"/*
	     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
	     */",no,undetermined,0,9
6004,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
6005,argouml,WITHOUT_CLASSIFICATION,// A binary association is not a node so reject.,no,undetermined,0,9
6006,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#clone()
     */",no,undetermined,0,9
6007,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
6008,argouml,DESIGN,// TODO : Redo it (curBody should be as long as curLanguage+button),yes,undetermined,9,0
6009,argouml,WITHOUT_CLASSIFICATION,// If this is not a circle to circle edge we default to let GEF // calculate edge route.,no,undetermined,0,9
6010,argouml,WITHOUT_CLASSIFICATION,// We MUST have a project open before continuing. Create if necessary,no,undetermined,0,9
6011,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,0,9
6012,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.MouseListener#mouseEntered(java.awt.event.MouseEvent)
     */",no,undetermined,0,9
6013,argouml,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array,no,undetermined,0,9
6014,argouml,WITHOUT_CLASSIFICATION,// check for more operations (';' separated):,no,undetermined,0,9
6015,argouml,WITHOUT_CLASSIFICATION,//see parent,no,undetermined,0,9
6016,argouml,WITHOUT_CLASSIFICATION,// Calling connect() will add the edge to the GraphModel and // any LayerPersectives on that GraphModel will get a // edgeAdded event and will add an appropriate FigEdge // (determined by the GraphEdgeRenderer).,no,undetermined,0,9
6017,argouml,WITHOUT_CLASSIFICATION,"/* If a message has a name and a named operation 
         * and an expression with no script,
         * then show the operation: */",no,undetermined,0,9
6018,argouml,IMPLEMENTATION,// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,yes,undetermined,9,0
6019,argouml,IMPLEMENTATION,// TODO: Do we have anything to add here?,yes,undetermined,8,1
6020,argouml,WITHOUT_CLASSIFICATION,//////////////// // event handlers,no,undetermined,0,9
6021,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,7,2
6022,argouml,WITHOUT_CLASSIFICATION,"// Although Usage & Permission are Dependencies, they need to // be include separately because of the way lookup works",no,undetermined,0,9
6023,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */",no,undetermined,0,9
6024,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#getChildCount(java.lang.Object)
     */",no,undetermined,0,9
6025,argouml,WITHOUT_CLASSIFICATION,"//        NotationProviderFactory2.getInstance().addNotationProvider(1234,  //                name, MyNP.class); //        NotationProvider notationProvider = //            NotationProviderFactory2.getInstance().getNotationProvider( //                    1234, new Object()); //        assertTrue(""Test notation provider for 1234 not found"",  //                notationProvider != null);",no,undetermined,0,9
6026,argouml,WITHOUT_CLASSIFICATION,// 2,no,undetermined,0,9
6027,argouml,WITHOUT_CLASSIFICATION,"/*
                 * Although not represented in the OCL (or our Java), the
                 * English text of WFR #4 of Section 2.10.3.4 in the UML 1.4
                 * spec is more restrictive - ""[4] A Collaboration may only
                 * contain ClassifierRoles and AssociationRoles, the
                 * Generalizations and the Constraints between them, and
                 * Actions used in the Collaboration's Interactions.""
                 */",no,undetermined,1,8
6028,argouml,WITHOUT_CLASSIFICATION,// Not needed currently for UML 2,no,undetermined,1,8
6029,argouml,DESIGN,"/**
     * Create an empty but initialized instance of a UML Component.
     *
     * @return an initialized UML Component instance.
     * TODO: This needs an extra parameter to specify the model/extent where
     * the new element should be created.
     */",yes,undetermined,9,0
6030,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // main methods,no,undetermined,0,9
6031,argouml,WITHOUT_CLASSIFICATION,//- RedrawManager.lock();,no,undetermined,0,9
6032,argouml,WITHOUT_CLASSIFICATION,// String title = getUI().getDialogTitle(this);,no,undetermined,0,9
6033,argouml,WITHOUT_CLASSIFICATION,// Assert that the copy isn't modified when the source changes,no,undetermined,0,9
6034,argouml,IMPLEMENTATION,// TODO: not implemented,yes,undetermined,8,1
6035,argouml,WITHOUT_CLASSIFICATION,"// if save did not raise an exception // and name+""#"" exists move name+""#"" to name+""~"" // this is the correct backup file",no,undetermined,1,8
6036,argouml,WITHOUT_CLASSIFICATION,"// If we found an old-style name, update it to the new package name",no,undetermined,0,9
6037,argouml,WITHOUT_CLASSIFICATION,// add some test data,no,undetermined,0,9
6038,argouml,WITHOUT_CLASSIFICATION,"//        boolean hasPackages = false; // TODO: move ""package in row"" to NodeRow",no,undetermined,8,1
6039,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
6040,argouml,WITHOUT_CLASSIFICATION,// register for the doActivity etc.,no,undetermined,1,8
6041,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.23 Generalizable Element */,no,undetermined,0,9
6042,argouml,WITHOUT_CLASSIFICATION,// not in UML1.4,no,undetermined,2,7
6043,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getWindowTitleFont()
     */",no,undetermined,0,9
6044,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#relocate(java.lang.Object)
     */",no,undetermined,0,9
6045,argouml,WITHOUT_CLASSIFICATION,// these are blue in Metal Default Theme,no,undetermined,1,8
6046,argouml,WITHOUT_CLASSIFICATION,/* Calculate the minimum needed height for all the compartments:*/,no,undetermined,0,9
6047,argouml,WITHOUT_CLASSIFICATION,// Force the configuration to load,no,undetermined,0,9
6048,argouml,WITHOUT_CLASSIFICATION,/* end class CrFinalSubclassed */,no,undetermined,0,9
6049,argouml,DESIGN,"/**
     * Find a model element in modelElements which name is equal to name.
     *
     * @param name the name of the model element to find. It can't be null.
     * @param modelElements the {@link Collection} of model elements in which
     * to find a model element with name.
     * @return the model element if found or null.
     *
     * TODO: maybe should be moved to a helper class that deals with Model
     * related stuff.
     */",yes,undetermined,8,1
6050,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.ui.PopupGenerator#getPopUpActions(java.awt.event.MouseEvent)
     */",no,undetermined,0,9
6051,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
6052,argouml,WITHOUT_CLASSIFICATION,// verify the copied package,no,undetermined,0,9
6053,argouml,WITHOUT_CLASSIFICATION,// This should only be helpful for old garbage collectors.,no,undetermined,1,8
6054,argouml,IMPLEMENTATION,// TODO: Is it removed from UML2 ?,yes,undetermined,9,0
6055,argouml,DESIGN,"/**
     * Translate the visibility flag of a Fig to the PGML ""visibility"" attribute
     * value.
     * The PGML values are 0=hidden and 1=shown.
     * If not specified then 1 is the default so we return null for this to
     * prevent redundent data being written to PGML.
     * TODO: Remove on GEF release after 0.11.9 as it will be provided there.
     * 
     * @param f The Fig
     * @return ""0""=hidden, null=shown
     */",yes,undetermined,7,2
6056,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)
     */",no,undetermined,0,9
6057,argouml,WITHOUT_CLASSIFICATION,"// Where there is more than one supplier or client, take the first // element in each case. There really ought to be a check that // there are some here for safety.",no,undetermined,0,9
6058,argouml,WITHOUT_CLASSIFICATION,// Create file,no,undetermined,0,9
6059,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Runnable#run()
     */",no,undetermined,0,9
6060,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractTestActionAddDiagram#getNamespace()
     */",no,undetermined,0,9
6061,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#isLeaf(java.lang.Object)
     */",no,undetermined,0,9
6062,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
6063,argouml,DESIGN,"//setFontFamily(""dialog""); /* TODO: Is this needed?*/",yes,undetermined,8,1
6064,argouml,DESIGN,// We're deleting the last diagram so lets create a new one // TODO: Once we go MDI we won't need this.,yes,undetermined,7,2
6065,argouml,WITHOUT_CLASSIFICATION,// save count,no,undetermined,0,9
6066,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.text.Document#remove(int, int)
     */",no,undetermined,0,9
6067,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.AbstractActionCheckBoxMenuItem#toggleValueOfTarget(java.lang.Object)
     */",no,undetermined,0,9
6068,argouml,WITHOUT_CLASSIFICATION,// <model> is not used in current implementation,no,undetermined,0,9
6069,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(
     *      java.lang.Object, org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
6070,argouml,WITHOUT_CLASSIFICATION,"/*
     * Called after the notation default property gets changed.
     *
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,1,8
6071,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.GUISettingsTabInterface#handleResetToDefault()
     */",no,undetermined,0,9
6072,argouml,DESIGN,"// Language must be unique // TODO: do it in the model (if don't use the dialog, and // change the first)",yes,undetermined,9,0
6073,argouml,TEST,// TODO: We need some way of driving this from panel xml rather // than hard coded test,yes,undetermined,6,3
6074,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.TreeModelUMLEventListener#modelElementChanged(java.lang.Object)
     */",no,undetermined,0,9
6075,argouml,WITHOUT_CLASSIFICATION,// and listen to name changes of the submachine,no,undetermined,0,9
6076,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
6077,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#getCriticizedDesignMaterials()
     */",no,undetermined,0,9
